asOfDate,symbol,Sector,DilutedEPS,ROA,ROE,P/B Ratio,P/S Ratio,Net Profit Margin,Gross Profit Margin,Operating Margin,LTDTA Ratio,Quick Ratio,Cash Ratio,Enterprise Multiple,Operating Cash Flow Ratio,PE_Ratio,DE_Ratio,log re,price
2018-06-30,HIL.JO,Consumer Cyclical,5.075116337023832,14.197509034428355,20.99839298462773,1.5041941786436566,1.5603615242235414,21.76093495273803,63.6356960426807,41.7050438491069,0.1931157839447796,7.184753538852506,0.2877507946793882,6.164744643565855,18.076960365694,4.914073515829292,0.4782017971684879,8.18729940597746,3595.00048828125
2018-09-30,HIL.JO,Consumer Cyclical,5.060128399324452,13.899663903992458,20.40269869380028,1.468519804334382,1.344808602901902,18.68545645980045,68.02505427700383,41.21067715265641,0.1958977302637873,7.42775315210576,0.281008562258525,5.345909119584926,16.80781238943659,4.932672026348319,0.4671784176034333,8.229912340547644,3751.5048828125
2018-12-31,HIL.JO,Consumer Cyclical,4.998,13.46938775510204,19.672131147540984,1.4311292506230424,1.1829845730435005,16.261164151524483,71.11179550354174,40.80689867570065,0.1928571428571428,7.379901960784314,0.2647058823529412,4.753048128564473,16.276063172340027,5.006002400960384,0.4605067064083457,8.210085174620595,3677.855712890625
2019-03-31,HIL.JO,Consumer Cyclical,4.891607806342655,12.92032152708276,18.82693842010552,1.392890912481171,1.0766680151342791,14.519679574475042,72.8709854919601,40.49955365307168,0.1842486108462605,7.051655746983705,0.2395066556849241,4.391734614776305,16.469401111844732,5.130698699248409,0.4581908268306878,8.17311477680646,3544.36669921875
2019-06-30,HIL.JO,Consumer Cyclical,4.738165652092325,12.236298744141514,17.841122538651952,1.3525578556799502,1.0214485512729872,13.392451480675064,73.38227137800578,40.27693632299268,0.1698790839029521,6.436763558006726,0.2047250905796623,4.246280474513838,17.382378682750655,5.3100347967844215,0.460083402977579,8.208325054691732,3671.387939453125
2019-09-30,HIL.JO,Consumer Cyclical,4.536153056858698,11.413047942663225,16.71033326703511,1.3100747261342236,1.0190591667348448,12.900483394275389,72.60363822274626,40.14196854084197,0.1495607605495354,5.52584421832775,0.1600528219422443,4.323974347604363,19.03878013142488,5.5457760289769045,0.4663247946629371,8.18113653249315,3572.9130859375
2019-12-31,HIL.JO,Consumer Cyclical,4.287,10.457366122730406,15.44467073998642,1.2658754171864324,1.0703986736599398,13.059701492537313,70.52238805970148,40.097588978186,0.1234199034704665,4.3240740740740735,0.1058201058201058,4.627642753655364,21.432580339259943,5.836249125262421,0.4769178547182621,8.096284962488737,3282.251708984375
2017-12-31,IMP.JO,Basic Materials,-15.706342278100957,16.0449429717124,27.68390769177828,0.3333738894249953,0.4819982283661791,30.357850652836245,2.091792883788019,0.4969693173811678,0.0962697840258025,0.9658406682562136,0.471038092434943,83.43116872291854,-18359.47244382112,-27.89063471563137,0.6101097728301191,7.684342372445487,2174.039794921875
2018-03-31,IMP.JO,Basic Materials,-15.909479827359728,16.672601599747594,29.29645488364319,0.4256917001526576,0.5429122782813379,31.125064962909743,3.0327593361802503,1.0528455132764625,0.0962697840258025,0.8290817157038618,0.3631705857780573,119.65973841622862,-22838.75292289408,-23.669695045258862,0.6472512071114841,7.5337958650793055,1870.1910400390625
2018-06-30,IMP.JO,Basic Materials,-14.86,16.13922137589167,28.69696073952651,0.6151234114308716,0.6792709663854102,29.78468232275339,4.398393484687901,2.3567802755620013,0.0962697840258026,0.7618267987936235,0.3192589401120206,137.85057274365664,-24354.5812287825,-12.969889541975103,0.6712045058469932,7.839827178260284,2539.765869140625
2018-09-30,IMP.JO,Basic Materials,-12.51630474760743,14.406083642576212,25.81150398229004,0.9048542657048751,0.8935527837970282,26.26655505655476,6.202426130857192,4.433366383161994,0.0962697840258026,0.7664302903285714,0.3414629694316153,137.39239186998245,-22807.0715507808,4.421996153443345,0.681518813186404,8.127872761800651,3387.585693359375
2018-12-31,IMP.JO,Basic Materials,-8.882917620566712,11.47252569805551,20.634216859860487,1.2933393033360108,1.184676904608298,20.573592888977185,8.432163920935757,7.272418720851741,0.0962697840258026,0.8440279628349767,0.4306291439960286,117.9822969842082,-18162.735858815257,28.424307989767293,0.677854937681666,8.636515059823054,5633.66259765625
2019-03-31,IMP.JO,Basic Materials,-4.080575717770688,7.441181025276403,13.351841143337792,1.7689362874192704,1.5438269737435129,12.899960494147829,11.025353196747128,10.78753589718754,0.0962697840258026,0.9905699135095124,0.5826513433046775,80.65576562630291,-10622.789665072529,58.30126121504826,0.6607450361371472,8.770558553288735,6441.76953125
2019-06-30,IMP.JO,Basic Materials,2.03,2.197030797263793,3.758591614073639,2.3459058295348103,1.9817354146145305,3.024943963478582,14.06156820004524,15.083592095251806,0.0962697840258026,1.209763687639794,0.8015170670037927,24.474220001946502,14.155664886026363,94.94214709051724,0.6298442064264849,9.08246105658419,8799.595703125
2017-12-31,IPL.JO,Industrials,14.541269077761978,3.065849104022126,8.380814020155503,0.9943827625044986,0.2868281553822708,4.705544081323631,39.39886347006449,5.314605276077458,0.1079780760276888,1.1840034306156093,0.0993264993255664,17.50892257265869,2.76195888438217,1.952696476007518,2.1083134993162784,9.903137198200463,19992.994140625
2018-03-31,IPL.JO,Industrials,15.398194216046676,3.5675118187933874,10.105829983593669,0.6545734358624604,0.2514593594200862,5.632827863447023,41.94572987598607,5.420696096553439,0.0922461512313411,1.3095211797827893,0.0827619016626235,14.888217567675042,1.4779413443061986,1.954593775811278,2.050727481824083,9.742071759763649,17018.763671875
2018-06-30,IPL.JO,Industrials,16.34,4.642355644440662,14.360931946821117,0.5052625930771115,0.2277488151747111,6.379743874627216,43.0189267684151,5.395395980741867,0.0930598697927747,1.3689135475322955,0.0777851385668543,12.27106666394798,2.0387711507430124,2.237031261953029,2.0487783783783784,9.629304259699458,15203.8544921875
2018-09-30,IPL.JO,Industrials,17.369184526480836,6.309196285296939,21.229354798978765,0.5528902609896098,0.2160960112098563,6.939971531745602,42.56866515191132,5.234310352183679,0.1109735005248797,1.3599423010550082,0.0847864382919266,9.65855294586722,4.506076398987724,2.8093079102967167,2.104331716891384,8.705760583170095,6037.59228515625
2018-12-31,IPL.JO,Industrials,18.47560782144702,8.559143856631524,30.677346963369,0.8001409317255477,0.2168263896450738,7.304202282540277,40.57501895554367,4.936991283878704,0.1460677737403847,1.2815899209056814,0.1038842835485513,7.0800773436624,8.883536058067849,3.669606843359722,2.2177236638941777,8.578428472330682,5315.7451171875
2019-03-31,IPL.JO,Industrials,18.84677712814503,10.399261952338437,38.634225773190856,1.0811788807429883,0.220501701556036,7.338212722107563,38.08555248330712,4.568327709649887,0.1831886942990133,1.1834711381596197,0.1269854914021941,6.2954402502251625,12.99789833103568,3.748738049329994,2.386140369571528,8.448230313899105,4666.806640625
2019-06-30,IPL.JO,Industrials,17.75,11.005917159763314,41.74451049375227,1.2564074374152598,0.2185067399704294,6.920756234915527,35.945293644408686,4.16934835076428,0.2102031025107948,1.1066523027201725,0.1477690995601041,8.891419358481656,15.047306248379154,2.059329060299296,2.6157048687406035,8.462516197683975,4733.95458984375
2019-09-30,IPL.JO,Industrials,15.136478518616878,10.3375434464785,39.84460983708149,1.322215595016733,0.2106521863149199,6.036854539620558,34.166735313055604,3.7391840517725687,0.2267623033364013,1.0518756297034884,0.1661497727808558,14.980368294673456,14.96179286561239,-1.4572749114878292,2.908382128144896,8.597891273227528,5420.2177734375
2019-12-31,IPL.JO,Industrials,11.010042820033256,8.380470471407266,32.872780017799826,1.2760693169928443,0.1969280634114249,4.688571257174192,32.77550184357105,3.282072750132586,0.2325106806716411,1.0201103440240769,0.1818847409341223,24.552691196098525,12.707047914609449,-6.792392156396433,3.2619805542777884,7.804498780631004,2451.6064453125
2020-03-31,IPL.JO,Industrials,5.440123172341611,5.176906039630207,20.987196674285443,1.1202889238157925,0.1775788992701901,2.898105646817732,31.780423140336595,2.8034208083933656,0.2275613769450445,1.0113278942315165,0.1948459519613825,37.44775270983264,8.342819254080718,-13.858490023010424,3.671667004933536,8.256063662395972,3850.90576171875
2020-06-30,IPL.JO,Industrials,-1.61,0.7125052908808729,4.139344262295082,0.8549746599613277,0.1524870717378202,0.6532988357050452,31.16429495472186,2.2984044846916776,0.2120349903588393,1.0250593029621071,0.2052186606654096,53.75087421956114,1.856259944147009,-22.70378311820652,4.1409574468085095,8.219027187438435,3710.890625
2017-12-31,ITE.JO,Consumer Cyclical,0.9041837466530364,18.15153568826176,20.8601266408671,3.002528004358149,2.9016082785420387,19.536064228851625,39.30869306118578,18.000635505240904,-0.011219463644069,2.2489676680930764,0.9897665316840478,13.918554563338189,17.13684426953405,15.866687372985613,0.1111784526041902,7.173271684112405,1304.104248046875
2018-03-31,ITE.JO,Consumer Cyclical,0.92323060668611,17.48598137963001,20.478755995672746,2.8879014330292576,2.708421997334054,18.46637908763164,38.81520111218628,18.07411479278607,-0.0083997749970338,2.3225616094207187,0.9490399077241228,13.619724406361229,16.219708947222706,15.543536239637003,0.1248148014001111,7.067160405662853,1172.81298828125
2018-06-30,ITE.JO,Consumer Cyclical,0.946,17.069701280227598,20.458420155332448,2.792046884289205,2.543875170794501,17.810026385224273,38.39050131926121,18.15633245382585,0.0,2.461194029850746,1.0134328358208955,13.245829057690369,15.756955092643366,15.169133192389006,0.145158371040724,7.133827447862744,1253.6661376953125
2018-09-30,ITE.JO,Consumer Cyclical,0.9726083100699328,16.911203763218143,20.81122759243628,2.7156288548615,2.408988328279315,17.581101740279372,38.037055850364766,18.24755109400554,0.0141637980257998,2.666993794642047,1.1864449426075383,12.794490234785831,15.763982877957428,14.74189829712833,0.1724264777423183,7.14864338993665,1272.378662109375
2018-12-31,ITE.JO,Consumer Cyclical,1.0028213669111283,17.016421438118833,21.53932577966687,2.659815505447456,2.3057438342191743,17.78909089212963,37.75994924918727,18.34688920509894,0.0340287921582875,2.938768378843096,1.4679262991868105,12.269494346409685,16.248773484327963,14.265739297225076,0.2064304602327329,7.112275710232935,1226.9365234375
2019-03-31,ITE.JO,Consumer Cyclical,1.0226023533904325,17.093659270885478,22.18250046170772,2.6357404210326645,2.2435423258769096,18.036036106636143,37.57255817218724,18.36913816452599,0.0533468522638028,3.165105810570056,1.7292872653701763,11.976152533755268,18.304727979243875,13.974336660233671,0.2398070376253402,7.219501908607062,1365.80859375
